ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,
1,23.476129034534097,121.022290997207165,3106.034423999999944,2022-02-27T08:09:20Z,,,"鳥音1","2022-02-27 16:09:20","2022-02-27 16:09:20",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-02-27T08:09:20Z,
2,23.476072959601879,121.022401973605156,3101.259032999999818,2022-02-27T08:17:18Z,,,"鳥音2","2022-02-27 16:17:18","2022-02-27 16:17:18",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-02-27T08:17:18Z,
3,23.475388996303082,121.02597501128912,3118.926514000000225,2022-02-27T07:43:07Z,,,"鳥音3","2022-02-27 15:43:07","2022-02-27 15:43:07",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-02-27T07:43:07Z,
4,23.475715974345803,121.024486972019076,3110.673095999999987,2022-02-27T07:54:34Z,,,"鳥音4","2022-02-27 15:54:34","2022-02-27 15:54:34",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-02-27T07:54:34Z,
5,23.475068975239992,121.02863903157413,3120.448974999999791,2022-02-27T08:40:33Z,,,"鳥音5","2022-02-27 16:40:33","2022-02-27 16:40:33",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-02-27T08:40:33Z,
6,23.47521498799324,121.029004985466599,3122.324951000000056,2022-02-27T08:45:50Z,,,"鳥音6","2022-02-27 16:45:50","2022-02-27 16:45:50",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-02-27T08:45:50Z,
